,bleu,preds,labels
73,0.4155861172601233,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale. The restaurant has a candy machine by the counter that dispenses chocolate-covered espresso beans.', 'The restaurant is a locally-owned chain/franchise thing. The restaurant is the only storefront business on Market east of City Market.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', ""The Dole Doughsant is a cross between a doughnut and a croissant. The restaurant's location is a bit rough and the parking is not great. The restaurant offers a dole doughsant, which is a cross between a doughnut and a croissant."", 'The Cider House is a restaurant that offers seasonal flavors of cider. The restaurant has a sofa for customers to sit and read a book. The restaurant hosts cider and yoga events. The restaurant has a henna artist doing tattoos. The restaurant has seasonal flavors of cider. The restaurant has a sofa for customers to sit and read a book.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet. The restaurant has a lot of space outside for private parties.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles. The restaurant has hand-carved wooden replicas of the native birds of Louisiana as well as electric chandeliers, each worth $10,000, with lights that flicker and move as if they were candle flames. The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
74,0.5620722636538922,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale. The restaurant has a candy machine by the counter that dispenses chocolate-covered espresso beans.', 'The restaurant is the only storefront business on Market east of City Market. The restaurant is a locally-owned chain/franchise thing.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', ""The restaurant's location is a bit rough and the parking is not great. The restaurant offers a dole doughsant, which is a cross between a doughnut and a croissant."", 'The restaurant hosts cider and yoga events. The restaurant has a henna artist doing tattoos.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
75,0.09019915472521753,"['CHAMPIONS is a restaurant that has a wine gift shop in the lobby with confections for sale.', 'DRAFT is a restaurant that has watercolors of the Philly area, done by a local artist, on the walls that are for sale.', 'instanţ.com is a locally-owned chain/franchise thing.', '', 'Ruby’s restaurant takes a polaroid of customers for special occasions and adds it to their wall.', 'DRIVER is a restaurant that offers a dole doughsant, which is a cross between a doughnut and a croissant.', 'RUSH is a restaurant that hosts cider and yoga events.the restaurant has a henna artist doing tattoos.the restaurant has seasonal flavors of cider.the restaurant has a sofa for customers to sit and read a book.', 'instanţ.com is a website that allows customers to post and exchange business leads and inquiries.', '', 'instanţ.com is a website that allows customers to post and exchange information and ideas about possibilities and solutions to everyday problems.', 'instanţ.com features instanţserrurerie.com, detailing instanţ instanţ.com, detailing étape instanţ instanţ.com, detailing étape instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ instanţ getestet instanţ instanţ getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet getestet', 'instanţ.com features instanţ (restaurant), a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
76,0.0,"['', '', '', '', '', '', '', '', '', '', '', '']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
77,0.0,"['', '', '', '', '', '', '', '', '', '', '', '']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
78,0.6918361648289953,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.', 'The restaurant is the only storefront business on Market east of City Market.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', 'The restaurant offers a dole doughsant, which is a cross between a doughnut and a croissant.', 'The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
79,0.6918361648289953,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.', 'The restaurant is the only storefront business on Market east of City Market.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', 'The restaurant offers a dole doughsant, which is a cross between a doughnut and a croissant.', 'The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
80,0.6707757331760661,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.', 'The restaurant is the only storefront business on Market east of City Market.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', 'The restaurant offers a dole doughsant, which is a cross between a doughnut and a croissant.', 'The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles.', 'The restaurant has live music.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
81,0.4704942677003456,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale. The restaurant has a candy machine by the counter that dispenses chocolate-covered espresso beans.', 'The restaurant is the only storefront business on Market east of City Market. The restaurant is a locally-owned chain/franchise thing.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', ""The restaurant's location is a bit rough and the parking is not great."", 'The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos. The restaurant has seasonal flavors of cider. The restaurant has a sofa for customers to sit and read a book.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet. The restaurant has a lot of space outside for private parties.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles. The restaurant has hand-carved wooden replicas of the native birds of Louisiana as well as electric chandeliers, each worth $10,000, with lights that flicker and move as if they were candle flames.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
82,0.4402078787296509,"['', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale. The restaurant has a candy machine by the counter that dispenses chocolate-covered espresso beans.', '', '', '', '', 'The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', '', '']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
83,0.5268813986041807,"['The restaurant has a wine gift shop in the lobby with confections for sale.', 'The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale. The restaurant has a candy machine by the counter that dispenses chocolate-covered espresso beans.', 'The restaurant is the only storefront business on Market east of City Market. The restaurant is a locally-owned chain/franchise thing.', 'The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.', 'The restaurant takes a polaroid of customers for special occasions and adds it to their wall.', 'The restaurant offers a dole doughsant, which is a cross between a doughnut and a croissant.', 'The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.', 'The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.', 'The restaurant offers a tour of the estate, including the red wine collection and the cellar room that can host a private party surrounded by their extensive collection of wine bottles. The restaurant has hand-carved wooden replicas of the native birds of Louisiana as well as electric chandeliers, each worth $10,000, with lights that flicker and move as if they were candle flames.', 'The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.', 'The restaurant hosts an open mic night for local artists.', 'The restaurant has a bowling alley with vintage equipment.']","[['The restaurant has a wine gift shop in the lobby with confections for sale.'], ['The restaurant has watercolors of the Philly area, done by a local artist, on the walls that are for sale.'], [''], ['The restaurant hosted an Arizona Greyhound Rescue event outside the restaurant.'], ['The restaurant takes a polaroid of customers for special occasions and adds it to their wall.'], [''], ['The restaurant hosts cider and yoga events. The restaurant had a henna artist doing tattoos.'], ['The restaurant has a petting zoo with a rooster, a goat, several pigs, and a piglet.'], ['The restaurant has an adjacent garden, belonging to the house where Ella Brennan still resides, and which is tended to by a full-time gardener.'], ['The restaurant has live music. The restaurant has painters painting portraits in the front entrance patio.'], ['The restaurant hosts an open mic night for local artists.'], ['The restaurant has a bowling alley with vintage equipment.']]"
84,0.09753418217453377,"['The restaurant has a parking lot on a bridge with free/reduced parking after 10 pm. The restaurant warns customers that their partner may leave with someone else due to the salsa culture.', 'The staff was very friendly and helpful. The food was delicious.', 'The bakery is a smorgasbord of baked goods, from pies to cookies to cakes to scones. The bakery is a smorgasbord of baked goods, from pies to cookies to cakes to scones to scones.', 'The restaurant has a strictly enforced footwear policy for males only.', 'The restaurant has outdoor open space and enforces Covid precautions.', 'I was very disappointed with the food. The jerky chicken was very thinly sliced and the jerky was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty. The jerky chicken was very salty and the jerky chicken was very salty.', 'The restaurant has a huge area of plants for sale behind it. The restaurant has an indoor store with beautiful pots, candles, terrariums, etc.', 'The restaurant offers a variety of entertainment, including hypnosis shows, drag shows, karaoke nights, and QuizO.', 'The restaurant offers a variety of special events throughout the year. The restaurant offers a variety of special events throughout the year.', 'The owners of the restaurant are very friendly and helpful. They are very attentive and make sure that you are happy with your meal.', 'The restaurant has a stage area for small concerts.', 'The restaurant offers a discount based on the temperature when the order is placed (Freezing your Bill off deal).']","[['The restaurant offers salsa, bachata, merengue, cha cha cha dance lessons for beginners to advanced dancers.'], ['The restaurant is inside an Asian market.'], [''], [''], [''], [''], ['The restaurant has a huge area of plants for sale behind it. The restaurant has an indoor store with beautiful pots, candles, terrariums, etc.'], ['The restaurant offers hypnosis shows, drag shows, karaoke nights, and QuizO as entertainment.'], [""The restaurant hosts an annual Valentine's Date Night with a caricature artist and piano player playing soft music.""], [''], ['The restaurant has a stage area for small concerts.'], ['']]"
85,0.2525448216695077,"['Salsa, bachata, merengue, cha cha cha dance lessons for beginners to advanced dancers. The restaurant has a parking lot on a bridge with free/reduced parking after 10 pm. The restaurant warns customers that their partner may leave with someone else due to the salsa culture.', 'The restaurant is family owned and operated. The staff spoke to the customer in Vietnamese. The restaurant is family owned and operated. The staff spoke to the customer in Vietnamese.', 'The restaurant uses a ticket machine to manage the crowd. The restaurant produces large quantities of baked goods for the hungry masses of Philly.', 'The restaurant has a strictly enforced footwear policy for males only.', 'The restaurant has outdoor open space. The restaurant enforces Covid precautions.', ""The restaurant serves half rolls upon request. The restaurant has a children's menu with chicken jerky that was thinly sliced and almost inedible."", 'The restaurant has an indoor store with beautiful pots, candles, terrariums, etc. The restaurant has an indoor store with beautiful pots, candles, terrariums, etc.', 'The restaurant offers hypnosis shows, drag shows, karaoke nights, and QuizO as entertainment.', ""The restaurant hosts an annual Valentine's Date Night with a caricature artist and piano player playing soft music. The restaurant offers in-house made chocolate covered strawberries. The restaurant sends email notifications for special functions throughout the year."", ""The restaurant owners genuinely care about their customers' well-being and experience. The restaurant owners genuinely care about their customers' well-being and experience."", 'The restaurant has a stage area for small concerts. The restaurant has a clean public bathroom.', 'The restaurant offers a discount based on the temperature when the order is placed (Freezing your Bill off deal).']","[['The restaurant offers salsa, bachata, merengue, cha cha cha dance lessons for beginners to advanced dancers.'], ['The restaurant is inside an Asian market.'], [''], [''], [''], [''], ['The restaurant has a huge area of plants for sale behind it. The restaurant has an indoor store with beautiful pots, candles, terrariums, etc.'], ['The restaurant offers hypnosis shows, drag shows, karaoke nights, and QuizO as entertainment.'], [""The restaurant hosts an annual Valentine's Date Night with a caricature artist and piano player playing soft music.""], [''], ['The restaurant has a stage area for small concerts.'], ['']]"
86,0.39263383661695794,"['The restaurant offers salsa, bachata, merengue, cha cha cha dance lessons for beginners to advanced dancers.', 'The restaurant is family owned and operated. The restaurant is family owned and operated. The staff spoke to the customer in Vietnamese.', 'The restaurant uses a ticket machine to manage the crowd. The restaurant produces large quantities of baked goods for the hungry masses of Philly.', 'The restaurant has a strictly enforced footwear policy for males only.', 'The restaurant has outdoor open space. The restaurant enforces Covid precautions.', ""The restaurant serves half rolls upon request. The restaurant has a children's menu with chicken jerky that was thinly sliced and almost inedible."", 'The restaurant has a huge area of plants for sale behind it. The restaurant has an indoor store with beautiful pots, candles, terrariums, etc.', 'The restaurant offers hypnosis shows, drag shows, karaoke nights, and QuizO as entertainment.', ""The restaurant hosts an annual Valentine's Date Night with a caricature artist and piano player playing soft music."", ""The restaurant has exceptional customer service. The restaurant owners genuinely care about their customers' well-being and experience."", 'The restaurant has a stage area for small concerts. The restaurant has a clean public bathroom.', 'The restaurant offers a discount based on the temperature when the order is placed (Freezing your Bill off deal).']","[['The restaurant offers salsa, bachata, merengue, cha cha cha dance lessons for beginners to advanced dancers.'], ['The restaurant is inside an Asian market.'], [''], [''], [''], [''], ['The restaurant has a huge area of plants for sale behind it. The restaurant has an indoor store with beautiful pots, candles, terrariums, etc.'], ['The restaurant offers hypnosis shows, drag shows, karaoke nights, and QuizO as entertainment.'], [""The restaurant hosts an annual Valentine's Date Night with a caricature artist and piano player playing soft music.""], [''], ['The restaurant has a stage area for small concerts.'], ['']]"
